,family,wavelet,level,record,blocks,k_min,k_max,k_mean
558,bior,bior3.9,5,207,634,40,73,57.91
559,bior,bior3.9,5,208,634,40,73,57.91
560,bior,bior3.9,5,209,634,40,73,57.91
561,bior,bior3.9,5,210,634,40,73,57.91
562,bior,bior3.9,5,212,634,40,73,57.91
563,bior,bior3.9,5,213,634,40,73,57.91
564,bior,bior3.9,5,214,634,40,73,57.91
565,bior,bior3.9,5,215,634,40,73,57.91
566,bior,bior3.9,5,217,634,40,73,57.91
567,bior,bior3.9,5,219,634,40,73,57.91
568,bior,bior3.9,5,220,634,40,73,57.91
569,bior,bior3.9,5,221,634,40,73,57.91
570,bior,bior3.9,5,222,634,40,73,57.91
571,bior,bior3.9,5,223,634,40,73,57.91
572,bior,bior3.9,5,228,634,40,73,57.91
573,bior,bior3.9,5,231,634,40,73,57.91
574,bior,bior3.9,5,232,634,40,73,57.91
575,bior,bior3.9,5,233,634,40,73,57.91
576,bior,bior4.4,6,100,634,31,73,51.48
577,bior,bior4.4,6,101,634,31,73,51.48
578,bior,bior4.4,6,102,634,31,73,51.48
579,bior,bior4.4,6,103,634,31,73,51.48
580,bior,bior4.4,6,104,634,31,73,51.48
581,bior,bior4.4,6,105,634,31,73,51.48
582,bior,bior4.4,6,106,634,31,73,51.48
583,bior,bior4.4,6,107,634,31,73,51.48
584,bior,bior4.4,6,108,634,31,73,51.48
585,bior,bior4.4,6,109,634,31,73,51.48
586,bior,bior4.4,6,111,634,31,73,51.48
587,bior,bior4.4,6,112,634,31,73,51.48
588,bior,bior4.4,6,113,634,31,73,51.48
589,bior,bior4.4,6,114,634,31,73,51.48
590,bior,bior4.4,6,115,634,31,73,51.48
591,bior,bior4.4,6,116,634,31,73,51.48
592,bior,bior4.4,6,117,634,31,73,51.48
593,bior,bior4.4,6,118,634,31,73,51.48
594,bior,bior4.4,6,119,634,31,73,51.48
595,bior,bior4.4,6,121,634,31,73,51.48
596,bior,bior4.4,6,122,634,31,73,51.48
597,bior,bior4.4,6,123,634,31,73,51.48
598,bior,bior4.4,6,124,634,31,73,51.48
599,bior,bior4.4,6,200,634,31,73,51.48
600,bior,bior4.4,6,201,634,31,73,51.48
601,bior,bior4.4,6,202,634,31,73,51.48
602,bior,bior4.4,6,203,634,31,73,51.48
603,bior,bior4.4,6,204,634,31,73,51.48
604,bior,bior4.4,6,205,634,31,73,51.48
605,bior,bior4.4,6,206,634,31,73,51.48
606,bior,bior4.4,6,207,634,31,73,51.48
607,bior,bior4.4,6,208,634,31,73,51.48
608,bior,bior4.4,6,209,634,31,73,51.48
609,bior,bior4.4,6,210,634,31,73,51.48
610,bior,bior4.4,6,212,634,31,73,51.48
611,bior,bior4.4,6,213,634,31,73,51.48
612,bior,bior4.4,6,214,634,31,73,51.48
613,bior,bior4.4,6,215,634,31,73,51.48
614,bior,bior4.4,6,217,634,31,73,51.48
615,bior,bior4.4,6,219,634,31,73,51.48
616,bior,bior4.4,6,220,634,31,73,51.48
617,bior,bior4.4,6,221,634,31,73,51.48
618,bior,bior4.4,6,222,634,31,73,51.48
619,bior,bior4.4,6,223,634,31,73,51.48
620,bior,bior4.4,6,228,634,31,73,51.48
621,bior,bior4.4,6,231,634,31,73,51.48
622,bior,bior4.4,6,232,634,31,73,51.48
623,bior,bior4.4,6,233,634,31,73,51.48
624,bior,bior5.5,6,100,634,31,87,55.97
625,bior,bior5.5,6,101,634,31,87,55.97
626,bior,bior5.5,6,102,634,31,87,55.97
627,bior,bior5.5,6,103,634,31,87,55.97
628,bior,bior5.5,6,104,634,31,87,55.97
629,bior,bior5.5,6,105,634,31,87,55.97
630,bior,bior5.5,6,106,634,31,87,55.97
631,bior,bior5.5,6,107,634,31,87,55.97
632,bior,bior5.5,6,108,634,31,87,55.97
633,bior,bior5.5,6,109,634,31,87,55.97
634,bior,bior5.5,6,111,634,31,87,55.97
635,bior,bior5.5,6,112,634,31,87,55.97
636,bior,bior5.5,6,113,634,31,87,55.97
637,bior,bior5.5,6,114,634,31,87,55.97
638,bior,bior5.5,6,115,634,31,87,55.97
639,bior,bior5.5,6,116,634,31,87,55.97
640,bior,bior5.5,6,117,634,31,87,55.97
641,bior,bior5.5,6,118,634,31,87,55.97
642,bior,bior5.5,6,119,634,31,87,55.97
643,bior,bior5.5,6,121,634,31,87,55.97
644,bior,bior5.5,6,122,634,31,87,55.97
645,bior,bior5.5,6,123,634,31,87,55.97
646,bior,bior5.5,6,124,634,31,87,55.97
647,bior,bior5.5,6,200,634,31,87,55.97
648,bior,bior5.5,6,201,634,31,87,55.97
649,bior,bior5.5,6,202,634,31,87,55.97
650,bior,bior5.5,6,203,634,31,87,55.97
651,bior,bior5.5,6,204,634,31,87,55.97
652,bior,bior5.5,6,205,634,31,87,55.97
653,bior,bior5.5,6,206,634,31,87,55.97
654,bior,bior5.5,6,207,634,31,87,55.97
655,bior,bior5.5,6,208,634,31,87,55.97
656,bior,bior5.5,6,209,634,31,87,55.97
657,bior,bior5.5,6,210,634,31,87,55.97
658,bior,bior5.5,6,212,634,31,87,55.97
659,bior,bior5.5,6,213,634,31,87,55.97
660,bior,bior5.5,6,214,634,31,87,55.97
661,bior,bior5.5,6,215,634,31,87,55.97
662,bior,bior5.5,6,217,634,31,87,55.97
663,bior,bior5.5,6,219,634,31,87,55.97
664,bior,bior5.5,6,220,634,31,87,55.97
665,bior,bior5.5,6,221,634,31,87,55.97
666,bior,bior5.5,6,222,634,31,87,55.97
667,bior,bior5.5,6,223,634,31,87,55.97
668,bior,bior5.5,6,228,634,31,87,55.97
669,bior,bior5.5,6,231,634,31,87,55.97
670,bior,bior5.5,6,232,634,31,87,55.97
671,bior,bior5.5,6,233,634,31,87,55.97
672,bior,bior6.8,5,100,634,38,82,59.60
673,bior,bior6.8,5,101,634,38,82,59.60
674,bior,bior6.8,5,102,634,38,82,59.60
675,bior,bior6.8,5,103,634,38,82,59.60
676,bior,bior6.8,5,104,634,38,82,59.60
677,bior,bior6.8,5,105,634,38,82,59.60
678,bior,bior6.8,5,106,634,38,82,59.60
679,bior,bior6.8,5,107,634,38,82,59.60
680,bior,bior6.8,5,108,634,38,82,59.60
681,bior,bior6.8,5,109,634,38,82,59.60
682,bior,bior6.8,5,111,634,38,82,59.60
683,bior,bior6.8,5,112,634,38,82,59.60
684,bior,bior6.8,5,113,634,38,82,59.60
685,bior,bior6.8,5,114,634,38,82,59.60
686,bior,bior6.8,5,115,634,38,82,59.60
687,bior,bior6.8,5,116,634,38,82,59.60
688,bior,bior6.8,5,117,634,38,82,59.60
689,bior,bior6.8,5,118,634,38,82,59.60
690,bior,bior6.8,5,119,634,38,82,59.60
691,bior,bior6.8,5,121,634,38,82,59.60
692,bior,bior6.8,5,122,634,38,82,59.60
693,bior,bior6.8,5,123,634,38,82,59.60
694,bior,bior6.8,5,124,634,38,82,59.60
695,bior,bior6.8,5,200,634,38,82,59.60
696,bior,bior6.8,5,201,634,38,82,59.60
697,bior,bior6.8,5,202,634,38,82,59.60
698,bior,bior6.8,5,203,634,38,82,59.60
699,bior,bior6.8,5,204,634,38,82,59.60
700,bior,bior6.8,5,205,634,38,82,59.60
701,bior,bior6.8,5,206,634,38,82,59.60
702,bior,bior6.8,5,207,634,38,82,59.60
703,bior,bior6.8,5,208,634,38,82,59.60
704,bior,bior6.8,5,209,634,38,82,59.60
705,bior,bior6.8,5,210,634,38,82,59.60
706,bior,bior6.8,5,212,634,38,82,59.60
707,bior,bior6.8,5,213,634,38,82,59.60
708,bior,bior6.8,5,214,634,38,82,59.60
709,bior,bior6.8,5,215,634,38,82,59.60
710,bior,bior6.8,5,217,634,38,82,59.60
711,bior,bior6.8,5,219,634,38,82,59.60
712,bior,bior6.8,5,220,634,38,82,59.60
713,bior,bior6.8,5,221,634,38,82,59.60
714,bior,bior6.8,5,222,634,38,82,59.60
715,bior,bior6.8,5,223,634,38,82,59.60
716,bior,bior6.8,5,228,634,38,82,59.60
717,bior,bior6.8,5,231,634,38,82,59.60
718,bior,bior6.8,5,232,634,38,82,59.60
719,bior,bior6.8,5,233,634,38,82,59.60
720,coif,coif1,7,100,634,36,83,57.74
721,coif,coif1,7,101,634,36,83,57.74
722,coif,coif1,7,102,634,36,83,57.74
723,coif,coif1,7,103,634,36,83,57.74
724,coif,coif1,7,104,634,36,83,57.74
725,coif,coif1,7,105,634,36,83,57.74
726,coif,coif1,7,106,634,36,83,57.74
727,coif,coif1,7,107,634,36,83,57.74
728,coif,coif1,7,108,634,36,83,57.74
729,coif,coif1,7,109,634,36,83,57.74
730,coif,coif1,7,111,634,36,83,57.74
731,coif,coif1,7,112,634,36,83,57.74
732,coif,coif1,7,113,634,36,83,57.74
733,coif,coif1,7,114,634,36,83,57.74
734,coif,coif1,7,115,634,36,83,57.74
735,coif,coif1,7,116,634,36,83,57.74
736,coif,coif1,7,117,634,36,83,57.74
737,coif,coif1,7,118,634,36,83,57.74
738,coif,coif1,7,119,634,36,83,57.74
739,coif,coif1,7,121,634,36,83,57.74
740,coif,coif1,7,122,634,36,83,57.74
741,coif,coif1,7,123,634,36,83,57.74
742,coif,coif1,7,124,634,36,83,57.74
743,coif,coif1,7,200,634,36,83,57.74
744,coif,coif1,7,201,634,36,83,57.74
745,coif,coif1,7,202,634,36,83,57.74
746,coif,coif1,7,203,634,36,83,57.74
747,coif,coif1,7,204,634,36,83,57.74
748,coif,coif1,7,205,634,36,83,57.74
749,coif,coif1,7,206,634,36,83,57.74
750,coif,coif1,7,207,634,36,83,57.74
751,coif,coif1,7,208,634,36,83,57.74
752,coif,coif1,7,209,634,36,83,57.74
753,coif,coif1,7,210,634,36,83,57.74
754,coif,coif1,7,212,634,36,83,57.74
755,coif,coif1,7,213,634,36,83,57.74
756,coif,coif1,7,214,634,36,83,57.74
757,coif,coif1,7,215,634,36,83,57.74
758,coif,coif1,7,217,634,36,83,57.74
759,coif,coif1,7,219,634,36,83,57.74
760,coif,coif1,7,220,634,36,83,57.74
761,coif,coif1,7,221,634,36,83,57.74
762,coif,coif1,7,222,634,36,83,57.74
763,coif,coif1,7,223,634,36,83,57.74
764,coif,coif1,7,228,634,36,83,57.74
765,coif,coif1,7,231,634,36,83,57.74
766,coif,coif1,7,232,634,36,83,57.74
767,coif,coif1,7,233,634,36,83,57.74
768,coif,coif2,6,100,634,34,76,55.27
769,coif,coif2,6,101,634,34,76,55.27
770,coif,coif2,6,102,634,34,76,55.27
771,coif,coif2,6,103,634,34,76,55.27
772,coif,coif2,6,104,634,34,76,55.27
773,coif,coif2,6,105,634,34,76,55.27
774,coif,coif2,6,106,634,34,76,55.27
775,coif,coif2,6,107,634,34,76,55.27
776,coif,coif2,6,108,634,34,76,55.27
777,coif,coif2,6,109,634,34,76,55.27
778,coif,coif2,6,111,634,34,76,55.27
779,coif,coif2,6,112,634,34,76,55.27
780,coif,coif2,6,113,634,34,76,55.27
781,coif,coif2,6,114,634,34,76,55.27
782,coif,coif2,6,115,634,34,76,55.27
783,coif,coif2,6,116,634,34,76,55.27
784,coif,coif2,6,117,634,34,76,55.27
785,coif,coif2,6,118,634,34,76,55.27
786,coif,coif2,6,119,634,34,76,55.27
787,coif,coif2,6,121,634,34,76,55.27
788,coif,coif2,6,122,634,34,76,55.27
789,coif,coif2,6,123,634,34,76,55.27
790,coif,coif2,6,124,634,34,76,55.27
791,coif,coif2,6,200,634,34,76,55.27
792,coif,coif2,6,201,634,34,76,55.27
793,coif,coif2,6,202,634,34,76,55.27
794,coif,coif2,6,203,634,34,76,55.27
795,coif,coif2,6,204,634,34,76,55.27
796,coif,coif2,6,205,634,34,76,55.27
797,coif,coif2,6,206,634,34,76,55.27
798,coif,coif2,6,207,634,34,76,55.27
799,coif,coif2,6,208,634,34,76,55.27
800,coif,coif2,6,209,634,34,76,55.27
801,coif,coif2,6,210,634,34,76,55.27
802,coif,coif2,6,212,634,34,76,55.27
803,coif,coif2,6,213,634,34,76,55.27
804,coif,coif2,6,214,634,34,76,55.27
805,coif,coif2,6,215,634,34,76,55.27
806,coif,coif2,6,217,634,34,76,55.27
807,coif,coif2,6,219,634,34,76,55.27
808,coif,coif2,6,220,634,34,76,55.27
809,coif,coif2,6,221,634,34,76,55.27
810,coif,coif2,6,222,634,34,76,55.27
811,coif,coif2,6,223,634,34,76,55.27
812,coif,coif2,6,228,634,34,76,55.27
813,coif,coif2,6,231,634,34,76,55.27
814,coif,coif2,6,232,634,34,76,55.27
815,coif,coif2,6,233,634,34,76,55.27
816,coif,coif3,5,100,634,39,81,61.01
817,coif,coif3,5,101,634,39,81,61.01
818,coif,coif3,5,102,634,39,81,61.01
819,coif,coif3,5,103,634,39,81,61.01
820,coif,coif3,5,104,634,39,81,61.01
821,coif,coif3,5,105,634,39,81,61.01
822,coif,coif3,5,106,634,39,81,61.01
823,coif,coif3,5,107,634,39,81,61.01
824,coif,coif3,5,108,634,39,81,61.01
825,coif,coif3,5,109,634,39,81,61.01
826,coif,coif3,5,111,634,39,81,61.01
827,coif,coif3,5,112,634,39,81,61.01
828,coif,coif3,5,113,634,39,81,61.01
829,coif,coif3,5,114,634,39,81,61.01
830,coif,coif3,5,115,634,39,81,61.01
831,coif,coif3,5,116,634,39,81,61.01
832,coif,coif3,5,117,634,39,81,61.01
833,coif,coif3,5,118,634,39,81,61.01
834,coif,coif3,5,119,634,39,81,61.01
835,coif,coif3,5,121,634,39,81,61.01
836,coif,coif3,5,122,634,39,81,61.01
837,coif,coif3,5,123,634,39,81,61.01
838,coif,coif3,5,124,634,39,81,61.01
839,coif,coif3,5,200,634,39,81,61.01
840,coif,coif3,5,201,634,39,81,61.01
841,coif,coif3,5,202,634,39,81,61.01
842,coif,coif3,5,203,634,39,81,61.01
843,coif,coif3,5,204,634,39,81,61.01
844,coif,coif3,5,205,634,39,81,61.01
845,coif,coif3,5,206,634,39,81,61.01
846,coif,coif3,5,207,634,39,81,61.01
847,coif,coif3,5,208,634,39,81,61.01
848,coif,coif3,5,209,634,39,81,61.01
849,coif,coif3,5,210,634,39,81,61.01
850,coif,coif3,5,212,634,39,81,61.01
851,coif,coif3,5,213,634,39,81,61.01
852,coif,coif3,5,214,634,39,81,61.01
853,coif,coif3,5,215,634,39,81,61.01
854,coif,coif3,5,217,634,39,81,61.01
855,coif,coif3,5,219,634,39,81,61.01
856,coif,coif3,5,220,634,39,81,61.01
857,coif,coif3,5,221,634,39,81,61.01
858,coif,coif3,5,222,634,39,81,61.01
859,coif,coif3,5,223,634,39,81,61.01
860,coif,coif3,5,228,634,39,81,61.01
861,coif,coif3,5,231,634,39,81,61.01
862,coif,coif3,5,232,634,39,81,61.01
863,coif,coif3,5,233,634,39,81,61.01
864,coif,coif4,5,100,634,39,86,62.29
865,coif,coif4,5,101,634,39,86,62.29
866,coif,coif4,5,102,634,39,86,62.29
867,coif,coif4,5,103,634,39,86,62.29
868,coif,coif4,5,104,634,39,86,62.29
869,coif,coif4,5,105,634,39,86,62.29
870,coif,coif4,5,106,634,39,86,62.29
871,coif,coif4,5,107,634,39,86,62.29
872,coif,coif4,5,108,634,39,86,62.29
873,coif,coif4,5,109,634,39,86,62.29
874,coif,coif4,5,111,634,39,86,62.29
875,coif,coif4,5,112,634,39,86,62.29
876,coif,coif4,5,113,634,39,86,62.29
877,coif,coif4,5,114,634,39,86,62.29
878,coif,coif4,5,115,634,39,86,62.29
879,coif,coif4,5,116,634,39,86,62.29
880,coif,coif4,5,117,634,39,86,62.29
881,coif,coif4,5,118,634,39,86,62.29
882,coif,coif4,5,119,634,39,86,62.29
883,coif,coif4,5,121,634,39,86,62.29
884,coif,coif4,5,122,634,39,86,62.29
885,coif,coif4,5,123,634,39,86,62.29
886,coif,coif4,5,124,634,39,86,62.29
887,coif,coif4,5,200,634,39,86,62.29
888,coif,coif4,5,201,634,39,86,62.29
889,coif,coif4,5,202,634,39,86,62.29
890,coif,coif4,5,203,634,39,86,62.29
891,coif,coif4,5,204,634,39,86,62.29
892,coif,coif4,5,205,634,39,86,62.29
893,coif,coif4,5,206,634,39,86,62.29
894,coif,coif4,5,207,634,39,86,62.29
895,coif,coif4,5,208,634,39,86,62.29
896,coif,coif4,5,209,634,39,86,62.29
897,coif,coif4,5,210,634,39,86,62.29
898,coif,coif4,5,212,634,39,86,62.29
899,coif,coif4,5,213,634,39,86,62.29
900,coif,coif4,5,214,634,39,86,62.29
901,coif,coif4,5,215,634,39,86,62.29
902,coif,coif4,5,217,634,39,86,62.29
903,coif,coif4,5,219,634,39,86,62.29
904,coif,coif4,5,220,634,39,86,62.29
905,coif,coif4,5,221,634,39,86,62.29
906,coif,coif4,5,222,634,39,86,62.29
907,coif,coif4,5,223,634,39,86,62.29
908,coif,coif4,5,228,634,39,86,62.29
909,coif,coif4,5,231,634,39,86,62.29
910,coif,coif4,5,232,634,39,86,62.29
911,coif,coif4,5,233,634,39,86,62.29
912,coif,coif5,5,100,634,40,87,63.43
913,coif,coif5,5,101,634,40,87,63.43
914,coif,coif5,5,102,634,40,87,63.43
915,coif,coif5,5,103,634,40,87,63.43
916,coif,coif5,5,104,634,40,87,63.43
917,coif,coif5,5,105,634,40,87,63.43
918,coif,coif5,5,106,634,40,87,63.43
919,coif,coif5,5,107,634,40,87,63.43
920,coif,coif5,5,108,634,40,87,63.43
921,coif,coif5,5,109,634,40,87,63.43
922,coif,coif5,5,111,634,40,87,63.43
923,coif,coif5,5,112,634,40,87,63.43
924,coif,coif5,5,113,634,40,87,63.43
925,coif,coif5,5,114,634,40,87,63.43
926,coif,coif5,5,115,634,40,87,63.43
927,coif,coif5,5,116,634,40,87,63.43
928,coif,coif5,5,117,634,40,87,63.43
929,coif,coif5,5,118,634,40,87,63.43
930,coif,coif5,5,119,634,40,87,63.43
931,coif,coif5,5,121,634,40,87,63.43
932,coif,coif5,5,122,634,40,87,63.43
933,coif,coif5,5,123,634,40,87,63.43
934,coif,coif5,5,124,634,40,87,63.43
935,coif,coif5,5,200,634,40,87,63.43
936,coif,coif5,5,201,634,40,87,63.43
937,coif,coif5,5,202,634,40,87,63.43
938,coif,coif5,5,203,634,40,87,63.43
939,coif,coif5,5,204,634,40,87,63.43
940,coif,coif5,5,205,634,40,87,63.43
941,coif,coif5,5,206,634,40,87,63.43
942,coif,coif5,5,207,634,40,87,63.43
943,coif,coif5,5,208,634,40,87,63.43
944,coif,coif5,5,209,634,40,87,63.43
945,coif,coif5,5,210,634,40,87,63.43
946,coif,coif5,5,212,634,40,87,63.43
947,coif,coif5,5,213,634,40,87,63.43
948,coif,coif5,5,214,634,40,87,63.43
949,coif,coif5,5,215,634,40,87,63.43
950,coif,coif5,5,217,634,40,87,63.43
951,coif,coif5,5,219,634,40,87,63.43
952,coif,coif5,5,220,634,40,87,63.43
953,coif,coif5,5,221,634,40,87,63.43
954,coif,coif5,5,222,634,40,87,63.43
955,coif,coif5,5,223,634,40,87,63.43
956,coif,coif5,5,228,634,40,87,63.43
957,coif,coif5,5,231,634,40,87,63.43
958,coif,coif5,5,232,634,40,87,63.43
959,coif,coif5,5,233,634,40,87,63.43
960,coif,coif6,4,100,634,64,93,79.50
961,coif,coif6,4,101,634,64,93,79.50
962,coif,coif6,4,102,634,64,93,79.50
963,coif,coif6,4,103,634,64,93,79.50
964,coif,coif6,4,104,634,64,93,79.50
965,coif,coif6,4,105,634,64,93,79.50
966,coif,coif6,4,106,634,64,93,79.50
967,coif,coif6,4,107,634,64,93,79.50
968,coif,coif6,4,108,634,64,93,79.50
969,coif,coif6,4,109,634,64,93,79.50
970,coif,coif6,4,111,634,64,93,79.50
971,coif,coif6,4,112,634,64,93,79.50
972,coif,coif6,4,113,634,64,93,79.50
973,coif,coif6,4,114,634,64,93,79.50
974,coif,coif6,4,115,634,64,93,79.50
975,coif,coif6,4,116,634,64,93,79.50
976,coif,coif6,4,117,634,64,93,79.50
977,coif,coif6,4,118,634,64,93,79.50
978,coif,coif6,4,119,634,64,93,79.50
979,coif,coif6,4,121,634,64,93,79.50
980,coif,coif6,4,122,634,64,93,79.50
981,coif,coif6,4,123,634,64,93,79.50
982,coif,coif6,4,124,634,64,93,79.50
983,coif,coif6,4,200,634,64,93,79.50
984,coif,coif6,4,201,634,64,93,79.50
985,coif,coif6,4,202,634,64,93,79.50
986,coif,coif6,4,203,634,64,93,79.50
987,coif,coif6,4,204,634,64,93,79.50
988,coif,coif6,4,205,634,64,93,79.50
989,coif,coif6,4,206,634,64,93,79.50
990,coif,coif6,4,207,634,64,93,79.50
991,coif,coif6,4,208,634,64,93,79.50
992,coif,coif6,4,209,634,64,93,79.50
993,coif,coif6,4,210,634,64,93,79.50
994,coif,coif6,4,212,634,64,93,79.50
995,coif,coif6,4,213,634,64,93,79.50
996,coif,coif6,4,214,634,64,93,79.50
997,coif,coif6,4,215,634,64,93,79.50
998,coif,coif6,4,217,634,64,93,79.50
999,coif,coif6,4,219,634,64,93,79.50
1000,coif,coif6,4,220,634,64,93,79.50
1001,coif,coif6,4,221,634,64,93,79.50
1002,coif,coif6,4,222,634,64,93,79.50
1003,coif,coif6,4,223,634,64,93,79.50
1004,coif,coif6,4,228,634,64,93,79.50
1005,coif,coif6,4,231,634,64,93,79.50
1006,coif,coif6,4,232,634,64,93,79.50
1007,coif,coif6,4,233,634,64,93,79.50
1008,coif,coif7,4,100,634,64,96,79.71
1009,coif,coif7,4,101,634,64,96,79.71
1010,coif,coif7,4,102,634,64,96,79.71
1011,coif,coif7,4,103,634,64,96,79.71
1012,coif,coif7,4,104,634,64,96,79.71
1013,coif,coif7,4,105,634,64,96,79.71
1014,coif,coif7,4,106,634,64,96,79.71
1015,coif,coif7,4,107,634,64,96,79.71
1016,coif,coif7,4,108,634,64,96,79.71
1017,coif,coif7,4,109,634,64,96,79.71
1018,coif,coif7,4,111,634,64,96,79.71
1019,coif,coif7,4,112,634,64,96,79.71
1020,coif,coif7,4,113,634,64,96,79.71
1021,coif,coif7,4,114,634,64,96,79.71
1022,coif,coif7,4,115,634,64,96,79.71
1023,coif,coif7,4,116,634,64,96,79.71
1024,coif,coif7,4,117,634,64,96,79.71
1025,coif,coif7,4,118,634,64,96,79.71
1026,coif,coif7,4,119,634,64,96,79.71
1027,coif,coif7,4,121,634,64,96,79.71
1028,coif,coif7,4,122,634,64,96,79.71
1029,coif,coif7,4,123,634,64,96,79.71
1030,coif,coif7,4,124,634,64,96,79.71
1031,coif,coif7,4,200,634,64,96,79.71
1032,coif,coif7,4,201,634,64,96,79.71
1033,coif,coif7,4,202,634,64,96,79.71
1034,coif,coif7,4,203,634,64,96,79.71
1035,coif,coif7,4,204,634,64,96,79.71
1036,coif,coif7,4,205,634,64,96,79.71
1037,coif,coif7,4,206,634,64,96,79.71
1038,coif,coif7,4,207,634,64,96,79.71
1039,coif,coif7,4,208,634,64,96,79.71
1040,coif,coif7,4,209,634,64,96,79.71
1041,coif,coif7,4,210,634,64,96,79.71
1042,coif,coif7,4,212,634,64,96,79.71
1043,coif,coif7,4,213,634,64,96,79.71
1044,coif,coif7,4,214,634,64,96,79.71
1045,coif,coif7,4,215,634,64,96,79.71
1046,coif,coif7,4,217,634,64,96,79.71
1047,coif,coif7,4,219,634,64,96,79.71
1048,coif,coif7,4,220,634,64,96,79.71
1049,coif,coif7,4,221,634,64,96,79.71
1050,coif,coif7,4,222,634,64,96,79.71
1051,coif,coif7,4,223,634,64,96,79.71
1052,coif,coif7,4,228,634,64,96,79.71
1053,coif,coif7,4,231,634,64,96,79.71
1054,coif,coif7,4,232,634,64,96,79.71
1055,coif,coif7,4,233,634,64,96,79.71
1056,coif,coif8,4,100,634,65,95,79.84
1057,coif,coif8,4,101,634,65,95,79.84
1058,coif,coif8,4,102,634,65,95,79.84
1059,coif,coif8,4,103,634,65,95,79.84
1060,coif,coif8,4,104,634,65,95,79.84
1061,coif,coif8,4,105,634,65,95,79.84
1062,coif,coif8,4,106,634,65,95,79.84
1063,coif,coif8,4,107,634,65,95,79.84
1064,coif,coif8,4,108,634,65,95,79.84
1065,coif,coif8,4,109,634,65,95,79.84
1066,coif,coif8,4,111,634,65,95,79.84
1067,coif,coif8,4,112,634,65,95,79.84
1068,coif,coif8,4,113,634,65,95,79.84
1069,coif,coif8,4,114,634,65,95,79.84
1070,coif,coif8,4,115,634,65,95,79.84
1071,coif,coif8,4,116,634,65,95,79.84
1072,coif,coif8,4,117,634,65,95,79.84
1073,coif,coif8,4,118,634,65,95,79.84
1074,coif,coif8,4,119,634,65,95,79.84
1075,coif,coif8,4,121,634,65,95,79.84
1076,coif,coif8,4,122,634,65,95,79.84
1077,coif,coif8,4,123,634,65,95,79.84
1078,coif,coif8,4,124,634,65,95,79.84
1079,coif,coif8,4,200,634,65,95,79.84
1080,coif,coif8,4,201,634,65,95,79.84
1081,coif,coif8,4,202,634,65,95,79.84
1082,coif,coif8,4,203,634,65,95,79.84
1083,coif,coif8,4,204,634,65,95,79.84
1084,coif,coif8,4,205,634,65,95,79.84
1085,coif,coif8,4,206,634,65,95,79.84
1086,coif,coif8,4,207,634,65,95,79.84
1087,coif,coif8,4,208,634,65,95,79.84
1088,coif,coif8,4,209,634,65,95,79.84
1089,coif,coif8,4,210,634,65,95,79.84
1090,coif,coif8,4,212,634,65,95,79.84
1091,coif,coif8,4,213,634,65,95,79.84
1092,coif,coif8,4,214,634,65,95,79.84
1093,coif,coif8,4,215,634,65,95,79.84
1094,coif,coif8,4,217,634,65,95,79.84
1095,coif,coif8,4,219,634,65,95,79.84
1096,coif,coif8,4,220,634,65,95,79.84
1097,coif,coif8,4,221,634,65,95,79.84
1098,coif,coif8,4,222,634,65,95,79.84
1099,coif,coif8,4,223,634,65,95,79.84
1100,coif,coif8,4,228,634,65,95,79.84
1101,coif,coif8,4,231,634,65,95,79.84
1102,coif,coif8,4,232,634,65,95,79.84
1103,coif,coif8,4,233,634,65,95,79.84
1104,coif,coif9,4,100,634,64,97,80.07
1105,coif,coif9,4,101,634,64,97,80.07
1106,coif,coif9,4,102,634,64,97,80.07
1107,coif,coif9,4,103,634,64,97,80.07
1108,coif,coif9,4,104,634,64,97,80.07
1109,coif,coif9,4,105,634,64,97,80.07
1110,coif,coif9,4,106,634,64,97,80.07
1111,coif,coif9,4,107,634,64,97,80.07
1112,coif,coif9,4,108,634,64,97,80.07
1113,coif,coif9,4,109,634,64,97,80.07
1114,coif,coif9,4,111,634,64,97,80.07
1115,coif,coif9,4,112,634,64,97,80.07
1116,coif,coif9,4,113,634,64,97,80.07
1117,coif,coif9,4,114,634,64,97,80.07
1118,coif,coif9,4,115,634,64,97,80.07
1119,coif,coif9,4,116,634,64,97,80.07
1120,coif,coif9,4,117,634,64,97,80.07
1121,coif,coif9,4,118,634,64,97,80.07
1122,coif,coif9,4,119,634,64,97,80.07
1123,coif,coif9,4,121,634,64,97,80.07
1124,coif,coif9,4,122,634,64,97,80.07
1125,coif,coif9,4,123,634,64,97,80.07
1126,coif,coif9,4,124,634,64,97,80.07
1127,coif,coif9,4,200,634,64,97,80.07
1128,coif,coif9,4,201,634,64,97,80.07
1129,coif,coif9,4,202,634,64,97,80.07
1130,coif,coif9,4,203,634,64,97,80.07
1131,coif,coif9,4,204,634,64,97,80.07
1132,coif,coif9,4,205,634,64,97,80.07
1133,coif,coif9,4,206,634,64,97,80.07
1134,coif,coif9,4,207,634,64,97,80.07
1135,coif,coif9,4,208,634,64,97,80.07
1136,coif,coif9,4,209,634,64,97,80.07
1137,coif,coif9,4,210,634,64,97,80.07
1138,coif,coif9,4,212,634,64,97,80.07
1139,coif,coif9,4,213,634,64,97,80.07
1140,coif,coif9,4,214,634,64,97,80.07
1141,coif,coif9,4,215,634,64,97,80.07
1142,coif,coif9,4,217,634,64,97,80.07
1143,coif,coif9,4,219,634,64,97,80.07
1144,coif,coif9,4,220,634,64,97,80.07
